Time (s),WAA_angle,WAA_disp,WFE_angle,WFE_disp,EPS_angle,EPS_disp,EFE_angle,EFE_disp
0.11235,-27.779792,1.426082,-30.504306,0.823109,9.275267,1.445167,35.705576,0.142251
0.113094,-27.720972,1.432229,-30.505024,0.824618,9.39263,1.466746,35.708132,0.117848
0.113838,-27.661846,1.437139,-30.505979,0.825404,9.510993,1.488322,35.709739,0.093066
0.114582,-27.602472,1.440837,-30.507162,0.825471,9.630205,1.509871,35.710419,0.067915
0.115326,-27.542908,1.443348,-30.508561,0.824823,9.750111,1.531363,35.710192,0.042402
0.11607,-27.483218,1.444699,-30.510168,0.823467,9.870548,1.552767,35.709073,0.016535
0.116814,-27.423466,1.444919,-30.511969,0.821408,9.991351,1.574046,35.707072,-0.009675
0.117558,-27.363719,1.444039,-30.513955,0.818658,10.112352,1.59516,35.704195,-0.036218
0.118302,-27.304045,1.442088,-30.516112,0.815225,10.233383,1.616063,35.700445,-0.063082
0.119046,-27.244511,1.439101,-30.518427,0.811122,10.354277,1.636705,35.695821,-0.090255
0.11979,-27.185186,1.435111,-30.520885,0.806362,10.474866,1.657032,35.690317,-0.117721
0.120534,-27.126139,1.430151,-30.52347,0.800962,10.594985,1.676984,35.683932,-0.145464
0.121278,-27.06744,1.424257,-30.526163,0.794938,10.714468,1.696497,35.67666,-0.173466
0.122022,-27.00916,1.417464,-30.528944,0.788309,10.833151,1.715501,35.668499,-0.201707
0.122766,-26.951372,1.409806,-30.53179,0.781095,10.950868,1.733921,35.659452,-0.230164
0.12351,-26.894148,1.40132,-30.534676,0.773316,11.067451,1.751679,35.649523,-0.258814
0.124254,-26.837562,1.39204,-30.537575,0.764996,11.182735,1.768691,35.638721,-0.287633
0.124998,-26.781689,1.382002,-30.540461,0.756159,11.296556,1.784869,35.627059,-0.316592
0.125742,-26.726601,1.37124,-30.543305,0.74683,11.408752,1.800121,35.614551,-0.345664
0.126486,-26.672372,1.359787,-30.54608,0.737034,11.519165,1.814351,35.601216,-0.374819
0.12723,-26.619071,1.347677,-30.548759,0.726799,11.627642,1.827461,35.587074,-0.404026
0.127974,-26.566766,1.334942,-30.551319,0.716152,11.73404,1.839347,35.572145,-0.433254
0.128718,-26.515522,1.321612,-30.553734,0.705122,11.83822,1.849906,35.556449,-0.462472
0.129462,-26.465402,1.307717,-30.555987,0.693737,11.940053,1.859032,35.540007,-0.491646
