Time (s),WAA_angle,WAA_disp,WFE_angle,WFE_disp,EPS_angle,EPS_disp,EFE_angle,EFE_disp
0.065906,-29.798295,0.027313,-20.043884,-0.246291,10.061453,0.214695,25.642785,0.050464
0.066663,-29.784308,0.026703,-20.056462,-0.244993,10.080203,0.216607,25.64563,0.04703
0.067421,-29.770575,0.026012,-20.06892,-0.243422,10.09893,0.218365,25.648454,0.043546
0.068178,-29.757248,0.025249,-20.081287,-0.241575,10.117619,0.219965,25.651258,0.040017
0.068936,-29.744459,0.024426,-20.093587,-0.239449,10.136258,0.221403,25.654046,0.036449
0.069693,-29.732312,0.023553,-20.10584,-0.23704,10.154833,0.222675,25.656818,0.032846
0.070451,-29.720882,0.022642,-20.118061,-0.234344,10.173333,0.223777,25.659574,0.029213
0.071209,-29.710218,0.021708,-20.130258,-0.231355,10.191745,0.224705,25.662312,0.025557
0.071966,-29.700344,0.020764,-20.142436,-0.228071,10.210057,0.225455,25.66503,0.021882
0.072724,-29.691262,0.019823,-20.154591,-0.22449,10.228259,0.226023,25.667724,0.018194
0.073481,-29.682957,0.018902,-20.166716,-0.220608,10.246339,0.226403,25.67039,0.0145
0.074239,-29.675397,0.018014,-20.178798,-0.216426,10.264285,0.226593,25.673022,0.010803
0.074996,-29.668542,0.017174,-20.190822,-0.211945,10.282086,0.226588,25.675614,0.007112
0.075754,-29.662341,0.016397,-20.202768,-0.207168,10.299731,0.226383,25.678162,0.003431
0.076511,-29.656736,0.015697,-20.214613,-0.2021,10.317207,0.225974,25.680659,-0.000235
0.077269,-29.651666,0.015088,-20.226335,-0.196747,10.334504,0.225358,25.683101,-0.003879
0.078026,-29.647068,0.014582,-20.237909,-0.191118,10.351611,0.224529,25.685485,-0.007496
0.078784,-29.64288,0.014191,-20.249311,-0.185224,10.368514,0.223483,25.687807,-0.011081
0.079541,-29.639039,0.013927,-20.260518,-0.179075,10.385203,0.222217,25.690067,-0.01463
0.080299,-29.635488,0.0138,-20.271507,-0.172687,10.401664,0.220726,25.692264,-0.018138
0.081057,-29.632169,0.013818,-20.282255,-0.166073,10.417885,0.219005,25.694399,-0.0216
0.081814,-29.629033,0.013988,-20.29274,-0.15925,10.433853,0.217052,25.696476,-0.025014
0.082572,-29.626033,0.014317,-20.302942,-0.152234,10.449553,0.214863,25.698498,-0.028375
0.083329,-29.623129,0.01481,-20.31284,-0.145042,10.464971,0.212433,25.700471,-0.031682
0.084087,-29.620286,0.015469,-20.322414,-0.137691,10.48009,0.20976,25.702401,-0.034931
0.084844,-29.617472,0.016296,-20.331642,-0.130198,10.494894,0.20684,25.704293,-0.038122
0.085602,-29.614663,0.017291,-20.340505,-0.12258,10.509368,0.20367,25.706155,-0.041252
0.086359,-29.611839,0.018452,-20.34898,-0.114852,10.523495,0.200248,25.707993,-0.044322
0.087117,-29.608981,0.019777,-20.357047,-0.10703,10.537258,0.19657,25.709815,-0.04733
0.087874,-29.606076,0.021261,-20.364685,-0.099127,10.550642,0.192636,25.711627,-0.050277
0.088632,-29.603115,0.022898,-20.37187,-0.091155,10.563633,0.188442,25.713433,-0.053163
0.089389,-29.600089,0.02468,-20.378581,-0.083125,10.576214,0.183987,25.715239,-0.055988
0.090147,-29.596993,0.0266,-20.384793,-0.075045,10.588372,0.17927,25.717049,-0.058753
0.090905,-29.593823,0.028647,-20.390483,-0.066922,10.600093,0.174288,25.718865,-0.061458
0.091662,-29.590575,0.030811,-20.395626,-0.058762,10.611365,0.169042,25.720689,-0.064106
0.09242,-29.587249,0.033079,-20.400198,-0.050566,10.622174,0.163529,25.722519,-0.066696
0.093177,-29.583842,0.035438,-20.404172,-0.042337,10.632507,0.15775,25.724357,-0.06923
0.093935,-29.580356,0.037875,-20.407525,-0.034073,10.642351,0.151703,25.726198,-0.071709
0.094692,-29.576789,0.040376,-20.410233,-0.025771,10.651696,0.145389,25.728041,-0.074132
0.09545,-29.573141,0.042926,-20.412276,-0.017426,10.66053,0.138808,25.72988,-0.076501
0.096207,-29.569411,0.045508,-20.413636,-0.009033,10.668846,0.131959,25.731712,-0.078815
0.096965,-29.565598,0.048108,-20.414302,-0.000583,10.676636,0.124842,25.733532,-0.081075
