Time,Centered Angle,Centered Low Frequency Carrier,Centered Tremor,Centered Envelope,Centered Torque,Normalized WFE Displacement,centeredAngle
0.177489,100,111,-0.3656840810404305,0.25557942217138313,0.731527325253825,-0.056374,100
0.17825400000000002,100,111,-0.36763794859184434,0.2571321564486849,0.6368341749510632,-0.042689,100
0.179019,100,111,-0.36763794859184434,0.2571321564486849,0.6368341749510632,-0.042689,100
0.179784,100,111,-0.3683748292716815,0.25792878690973137,0.5931972853802792,-0.035679,100
0.18054900000000002,100,111,-0.3694245404268981,0.2595611989978872,0.5152164984943493,-0.021368,100
0.181314,100,111,-0.3694245404268981,0.2595611989978872,0.5152164984943493,-0.021368,100
0.18207900000000002,100,110,-0.369990205040825,0.2612442178636095,0.44947127278020677,-0.006734,100
0.182844,100,110,-0.369990205040825,0.2612442178636095,0.44947127278020677,-0.006734,100
0.18360900000000002,100,110,-0.3701667825388656,0.2629760373658317,0.3949888414448446,0.008145,100
0.184374,100,110,-0.3701667825388656,0.2629760373658317,0.3949888414448446,0.008145,100
0.18513900000000003,100,110,-0.37004015814575586,0.2647546958092526,0.350658651703264,0.023193,100
0.185904,100,110,-0.37004015814575586,0.2647546958092526,0.350658651703264,0.023193,100
0.186669,100,110,-0.3698847141448807,0.2656608742996051,0.33114086381654784,0.030757,100
0.18743400000000002,100,110,-0.3694204100592202,0.26750514577954343,0.29624767899793836,0.045914,100
0.188199,100,110,-0.3694204100592202,0.26750514577954343,0.29624767899793836,0.045914,100
0.18896400000000002,100,110,-0.3687772944727725,0.2693889833985106,0.2636309287765059,0.061047,100
0.18973,100,110,-0.3683918190244086,0.27034438830604074,0.24724808786718822,0.06858,100
0.19049500000000003,100,110,-0.36796199563874704,0.27130794475847664,0.2300305958453111,0.076079,100
0.19126,100,110,-0.36796199563874704,0.27130794475847664,0.2300305958453111,0.076079,100
0.192025,100,110,-0.36748376657061693,0.27227893583622576,0.21171451838167704,0.083532,100
0.19279000000000002,100,110,-0.3663628380934217,0.2742400372381579,0.17007533490789328,0.098264,100
0.193555,100,110,-0.3663628380934217,0.2742400372381579,0.17007533490789328,0.098264,100
0.19432000000000002,100,110,-0.36496948274679586,0.27622072297760786,0.11876250338677528,0.1127,100
0.195085,100,110,-0.36496948274679586,0.27622072297760786,0.11876250338677528,0.1127,100
0.19585000000000002,100,110,-0.36322107951120824,0.27821317107141463,0.055368593911892805,0.126764,100
0.196615,100,110,-0.36322107951120824,0.27821317107141463,0.055368593911892805,0.126764,100
0.19738,100,110,-0.36218302192046486,0.2792111749740149,0.018369305925457532,0.133633,100
0.19814500000000002,100,110,-0.35971073140189297,0.281205267501581,-0.06680199606469593,0.147007,100
0.19891,100,110,-0.35971073140189297,0.281205267501581,-0.06680199606469593,0.147007,100
0.19967500000000002,100,110,-0.3566185401964618,0.28318934731453627,-0.16658157805910395,0.159842,100
0.20044,100,110,-0.3566185401964618,0.28318934731453627,-0.16658157805910395,0.159842,100
0.20120500000000002,100,110,-0.3528015901518699,0.2851545722032826,-0.2792069868160134,0.172089,100
0.20197,100,110,-0.3528015901518699,0.2851545722032826,-0.2792069868160134,0.172089,101
0.202735,101,110,-0.35059416960185236,0.28612743509612937,-0.33934079177020715,0.177978,101
0.20350000000000001,101,110,-0.34554483063823627,0.28804863744323006,-0.46426533086192373,0.189274,101
0.204265,101,110,-0.34554483063823627,0.28804863744323006,-0.46426533086192373,0.189274,101
