Time,Centered Angle,Centered Low Frequency Carrier,Centered Tremor,Centered Envelope,Centered Torque,Normalized WFE Displacement,centeredAngle
0.28489,130,131,0.004412514879579196,0.0023464011723277954,133,128,130
0.285933,130,131,0.004324801685252234,0.002341914353045578,136,128,130
0.286977,130,131,0.004215557222462977,0.0023373821038442603,138,128,130
0.28802,130,131,0.004089775831061311,0.002332755116447711,139,128,130
0.289064,130,131,0.003951451651625421,0.0023279856940282453,140,128,130
0.290108,130,131,0.003806578628522572,0.002323009047663676,141,128,130
0.291151,130,131,0.0036581505130560184,0.002317759906406425,141,128,130
0.292195,130,131,0.0035081608666809373,0.002312179113572385,141,128,130
0.293238,130,131,0.003360603064309212,0.00230621535565542,141,128,130
0.294282,130,131,0.0032164702976843805,0.0022998507711685023,141,128,130
0.295325,130,131,0.003075755578825333,0.002293100805131988,141,128,130
0.296369,130,131,0.002939451743566285,0.002286010343245093,141,128,130
0.297412,130,131,0.002806551455142339,0.002278686011011012,140,128,130
0.298456,130,131,0.0026770472078564123,0.0022712684112086083,140,128,130
0.299499,130,131,0.002547931330807083,0.002263962731772899,141,128,130
0.300543,130,131,0.0024181959916868136,0.0022570043338704135,141,128,130
0.301587,130,131,0.002285833200621127,0.002250669605594921,141,128,130
0.30263,130,131,0.0021488348140975837,0.002245260442558028,142,128,130
0.303674,130,131,0.002004192538925949,0.0022410776785796917,143,128,130
0.304717,130,131,0.0018508979362641827,0.0022384023206874094,144,128,130
0.305761,130,131,0.0016849424256865394,0.0022374989044749443,146,128,130
0.306804,130,131,0.0015063172893146734,0.0022385681349181884,147,128,130
0.307848,130,131,0.0013120136759813062,0.002241747032678375,149,128,130
0.308891,130,131,0.0011020226054383772,0.002247089142576818,151,128,130
0.309935,130,131,0.0008763349726011589,0.0022545675108125943,152,128,130
0.310979,130,131,0.00063594155185016,0.002264076955243558,154,128,130
0.312022,130,131,0.00038283300132990863,0.0022754296500702965,155,128,130
0.313066,130,131,0.00011899986732594605,0.0022883699699810843,156,128,130
0.314109,130,131,-0.00014956741137628815,0.002302609356336374,157,128,130
0.315153,130,131,-0.00042087849907743716,0.002317802916342762,157,128,130
0.316196,130,131,-0.0006879431587365768,0.002333585385120313,156,128,130
0.31724,130,131,-0.0009477712475319984,0.0023495851255937493,156,128,130
0.318283,130,131,-0.001196372712387681,0.0023654309602906703,155,128,130
0.319327,130,131,-0.0014317575855073493,0.0023807553064334147,153,128,130
0.320371,130,131,-0.0016529359798810577,0.002395232404369545,152,128,130
0.321414,130,131,-0.0018589180847922967,0.002408569866590546,151,128,130
0.322458,130,131,-0.0020517141613118775,0.0024205229095087028,150,128,130
0.323501,130,131,-0.0022323345378140284,0.002430902376801644,149,128,130
0.324545,130,131,-0.0024047896054579278,0.002439600315515981,148,128,130
0.325588,130,131,-0.0025700898137005043,0.0024465961136643307,148,128,130
0.326632,130,131,-0.002731245665799503,0.0024519312220648063,148,128,130
0.327675,130,131,-0.0028912677143402934,0.0024557234812177323,148,128,130
0.328719,130,131,-0.003051166556766465,0.002458168261508929,148,128,130
0.329762,130,131,-0.00321295283092108,0.0024594783177110586,148,128,130
0.330806,130,131,-0.0033736372106125834,0.002459915392329131,148,128,130
0.33185,130,131,-0.003532230401191363,0.0024597362380083163,148,128,130
0.332893,130,131,-0.003686743135155499,0.002459179544020702,147,128,130
0.333937,130,131,-0.0038311861677790575,0.002458445413828204,146,128,130
0.33498,130,131,-0.003959570272766835,0.0024576921355461013,145,128,130
0.336024,130,131,-0.004066906237929623,0.0024570242848386825,142,128,130
0.337067,130,131,-0.004146204860900844,0.0024565021111436543,139,128,130
0.338111,130,131,-0.0041924769448759775,0.0024561457210980253,136,128,130
