Time,Centered Angle,Centered Low Frequency Carrier,Centered Tremor,Centered Envelope,Centered Torque,Normalized WFE Displacement,centeredTorque
0.215512,56,35,0.0010748927327167903,110,77,118,77
0.216298,56,35,0.0010095199910225064,110,77,118,77
0.217085,56,35,0.0009223522560318847,110,77,119,77
0.217871,56,35,0.0008133735421720692,110,77,119,77
0.218658,56,36,0.0006825678794063243,110,77,119,77
0.219444,56,36,0.0005309193167948445,110,77,120,77
0.220231,56,36,0.0003584119260484384,110,77,120,77
0.221018,56,36,0.00016602980503828584,110,77,121,77
0.221804,56,36,-0.00004424291867497236,110,77,121,77
0.222591,56,36,-0.00027142208434371496,110,77,122,77
0.223377,56,36,-0.000513523494560879,110,77,122,77
0.224164,56,36,-0.000768562911790726,110,77,123,77
0.22495,56,36,-0.001033556054939141,110,77,123,77
0.225737,56,36,-0.0013075185959203384,110,77,124,77
0.226523,56,36,-0.0015854661562422015,110,77,124,77
0.22731,56,36,-0.001867414303654563,110,77,125,77
0.228096,56,36,-0.002150378548759131,110,77,125,77
0.228883,56,36,-0.002432374341714575,110,77,125,77
0.229669,56,36,-0.002711417068915564,110,77,126,77
0.230456,56,36,-0.0029865220497132484,110,77,126,77
0.231243,56,36,-0.003255704533167436,110,77,126,77
0.232029,56,36,-0.0035179796948166405,110,77,127,77
0.232816,56,36,-0.0037733626334780297,110,77,127,77
0.233602,56,36,-0.004021868368092361,110,77,127,77
0.234389,56,36,-0.004263511834591746,110,77,127,77
0.235175,56,36,-0.004497307882784171,110,77,127,77
0.235962,56,36,-0.004724271273291157,110,77,127,77
0.236748,56,36,-0.004945416674505734,110,77,127,77
0.237535,56,36,-0.005160758659580786,110,77,127,77
0.238321,56,36,-0.00537231170348992,110,77,127,77
0.239108,56,36,-0.005580090180073437,110,77,127,77
0.239894,56,36,-0.005787108359143904,110,77,127,77
0.240681,56,36,-0.005993380403645946,110,77,127,77
0.241468,56,36,-0.0062009203668351096,110,77,127,77
0.242254,56,36,-0.006410742189499537,110,77,127,77
0.243041,56,36,-0.006624859697237374,110,77,127,77
0.243827,56,36,-0.00684528659774139,110,77,127,77
0.244614,56,36,-0.007074036478159899,110,77,127,77
0.2454,56,37,-0.007310122802497253,110,77,127,77
0.246187,56,37,-0.0075565589090273,110,77,127,77
0.246973,56,37,-0.0078133580077874,110,77,126,77
0.24776,56,37,-0.008081533178097126,110,77,126,77
0.248546,56,37,-0.008362097366124033,110,77,126,77
0.249333,56,37,-0.008653063382508326,110,77,126,77
0.25012,56,37,-0.008954443900027411,110,77,126,77
0.250906,56,37,-0.009265251451307768,110,77,126,77
0.251693,56,37,-0.0095824984265934,110,77,126,77
0.252479,56,37,-0.00990519707155429,110,77,126,77
0.253266,56,37,-0.010228359485134541,110,77,126,77
0.254052,56,37,-0.010548997617480722,110,77,126,77
0.254839,55,37,-0.01086312326787572,110,77,126,77
0.255625,55,37,-0.01116474808276722,110,77,127,77
0.256412,55,37,-0.011450883553836012,110,77,127,77
0.257198,55,37,-0.011717541016101528,110,77,127,77
0.257985,55,37,-0.011958731646094739,110,77,127,77
0.258771,55,37,-0.012172466460078933,110,77,127,77
0.259558,55,37,-0.012355756312321957,110,77,127,77
0.260345,55,37,-0.012505611893415555,110,77,127,77
0.261131,55,37,-0.012623043728680696,110,77,128,77
0.261918,55,37,-0.012706062176603554,110,77,128,77
0.262704,55,37,-0.012755677427319746,110,77,128,77
0.263491,55,37,-0.012772899501179,110,78,128,78
0.264277,55,37,-0.012761738247317128,110,78,128,78
0.265064,55,37,-0.012722203342356292,110,78,128,78
0.26585,55,37,-0.012658304289097805,110,78,128,78
0.266637,56,37,-0.012573050415293219,110,78,129,78
0.267423,56,37,-0.01247045087248889,110,78,129,78
0.26821,56,37,-0.012352514634892812,110,78,129,78
0.268996,56,37,-0.012223250498327459,110,78,129,78
0.269783,56,37,-0.012085667079225877,110,78,129,78
0.27057,56,37,-0.011940772813681676,110,78,129,78
0.271356,56,37,-0.011791575956544008,110,78,130,78
0.272143,56,38,-0.01164008458060432,110,78,130,78
0.272929,56,38,-0.01148730657579788,110,78,130,78
0.273716,56,38,-0.011333249648506363,110,78,130,78
0.274502,56,38,-0.011179921320854954,110,78,131,78
0.275289,56,38,-0.01102632893013445,110,78,131,78
0.276075,56,38,-0.010872479628225887,110,78,131,78
0.276862,56,38,-0.010718380381109909,110,78,132,78
0.277648,56,38,-0.010563037968412922,110,78,132,78
0.278435,56,38,-0.01040445898301151,110,78,132,78
0.279221,56,38,-0.010242649830707487,110,78,133,78
0.280008,56,38,-0.01007561672993433,110,78,133,78
0.280795,56,38,-0.009901365711527506,110,78,134,78
0.281581,56,38,-0.009718902618544726,110,78,134,78
0.282368,56,38,-0.009525233106134573,110,78,135,78
0.283154,56,38,-0.009318362641480945,110,78,135,78
0.283941,56,38,-0.009097296503775611,110,78,136,78
0.284727,56,38,-0.00886003978424988,110,78,137,78
0.285514,56,38,-0.008602597386281548,110,78,137,78
0.2863,56,38,-0.008324974025495603,110,78,138,78
0.287087,56,38,-0.008025174229963931,110,78,138,78
0.287873,56,38,-0.007702202340437279,110,78,139,78
0.28866,57,38,-0.007355062510620868,110,78,140,78
0.289446,57,38,-0.006982758707492659,110,78,140,78
0.290233,57,38,-0.0065862947117038845,110,78,141,78
