time,rawAngle,baseAngle,tremor,envelope,torque,wfeDisp,centeredTorque
0.12351,1,1,-0.3735800273978729,150,85,255,85
0.124254,1,1,-0.3755914023321985,150,85,255,85
0.124998,1,1,-0.3776560450691231,150,85,255,85
0.125742,1,1,-0.37974453015177223,151,85,255,85
0.126486,1,1,-0.3818294240495954,151,85,255,85
0.12723,1,1,-0.38388328531144805,151,85,255,85
0.127974,1,1,-0.3858826647205219,151,85,255,85
0.128718,1,1,-0.38780110545114344,152,84,255,84
0.129462,1,1,-0.38962114322734676,152,84,255,84
0.130207,1,1,-0.39132230648318084,152,84,255,84
0.130951,1,1,-0.39288811652469696,152,84,255,84
0.131695,1,1,-0.39430508769361977,152,84,255,84
0.132439,1,1,-0.3955577275325887,152,84,255,84
0.133183,1,1,-0.3966335369519514,153,84,255,84
0.133927,1,1,-0.39751801039813384,153,84,255,84
0.134671,1,1,-0.3981976360233766,153,84,255,84
0.135415,1,1,-0.3986568958569477,153,84,255,84
0.136159,1,1,-0.39887926597768214,153,84,255,84
0.136903,1,1,-0.3988472166878469,153,83,255,83
0.137647,1,1,-0.39854221268825485,153,83,255,83
0.138391,1,1,-0.3979447132546039,153,83,255,83
0.139135,1,1,-0.3970331724149837,153,83,255,83
0.139879,1,1,-0.3957850391284561,153,83,255,83
0.140623,1,1,-0.394181757464737,153,83,255,83
0.141367,1,1,-0.39219876678484084,153,83,255,83
0.142111,1,1,-0.3898185019226785,153,83,255,83
0.142855,1,1,-0.3870223933675524,153,83,255,83
0.143599,1,1,-0.38379186744748417,153,83,255,83
0.144343,1,1,-0.3801123465133172,153,83,255,83
0.145087,1,1,-0.3759692491235324,153,83,255,83
0.145831,1,1,-0.37134999022976395,153,83,255,83
0.146575,1,1,-0.36624198136288477,153,83,255,83
0.147319,1,1,-0.3606336308196917,153,83,255,83
0.148063,1,1,-0.35451334385003025,153,83,255,83
0.148807,1,1,-0.3478685228443908,153,83,255,83
0.149551,1,1,-0.34068856752186527,153,84,255,84
0.150296,1,1,-0.33295987511842373,152,84,255,84
0.15104,1,1,-0.32467184057541343,152,84,255,84
0.151784,1,1,-0.315813856728294,152,84,255,84
0.152528,1,1,-0.3063733144954642,152,84,255,84
0.153272,1,1,-0.2963426030671949,152,84,255,84
0.154016,1,1,-0.2857131100945058,152,84,255,84
0.15476,1,1,-0.2744762218780441,152,84,255,84
0.155504,1,1,-0.2626263235568065,152,84,255,84
0.156248,1,1,-0.25015779929665843,152,84,255,84
0.156992,1,1,-0.23706403247863075,152,85,255,85
0.157736,1,1,-0.22334140588687565,152,85,255,85
0.15848,1,1,-0.20898330189628395,152,85,255,85
0.159224,1,1,-0.1939851026596063,152,85,255,85
0.159968,1,1,-0.17834219029405735,152,85,255,85
